PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,REG_FEE,COMMIS,SALES_PRICE
P02865,Karapakkam,884,9/7/2011,21,1,1,2,Family,No,20-07-1964,House,ELO,Paved,A,106466,61299,3226250
P05969,Chrompet,728,19-11-2009,198,1,1,2,AbNormal,Yes,22-11-1998,House,AllPub,Gravel,RM,252954,74949,9368650
P04187,Karapakkam,907,20-10-2010,104,1,1,3,AdjLand,Yes,24-10-1995,House,ELO,No Access,RL,353738,155645,7074750
P08358,Velachery,1534,1/2/2008,171,2,1,4,Partial,No,14-02-1953,House,NoSeWa,No Access,C,189963,67046,5587150
P06736,KK Nagar,2038,9/6/2009,155,3,2,5,Family,Yes,15-06-1987,Commercial,NoSeWa,Gravel,RH,580763,348458,16593240
P04630,KK Nagar,1512,28-07-2010,144,2,1,4,Family,No,31-07-1999,House,NoSewr ,Paved,RM,331759,94788,9478820
P05704,Karapakkam,695,8/1/2010,56,1,1,2,Family,No,11/1/1998,Others,AllPub,Paved,RL,305094,133479,6356125
P07176,Velachery,1581,28-01-2009,64,2,1,4,AbNormal,No,6/2/1975,Others,NoSeWa,Paved,A,242938,100033,7145230
P04048,Adyar,1238,17-11-2010,108,2,2,4,Normal Sale,No,24-11-1983,House,NoSeWa,Gravel,RM,329415,10626,10626305
P05222,Karapakkam,1173,7/4/2010,79,1,1,3,Family,No,12/4/1988,Others,AllPub,Gravel,RM,367285,131173,8744875
P00085,Chrompet,797,22-12-2014,166,1,1,2,Normal Sale,Yes,30-12-1982,Commercial,AllPub,Gravel,RM,394726,209698,12335200
P04034,Karapakkam,1684,20-11-2010,182,2,2,4,Normal Sale,Yes,21-11-2004,Others,ELO,No Access,RM,390792,154260,10284000
P02111,Velachery,1974,9/12/2011,16,3,2,5,Normal Sale,No,17-12-1979,Commercial,NoSeWa,No Access,I,454878,170579,14214940
P04538,Chrompet,893,12/8/2010,57,1,1,3,Normal Sale,No,22-08-1970,Others,ELO,Gravel,RH,247277,115911,7727410
P05934,Karapakkam,1026,25-11-2009,75,1,1,3,AdjLand,No,29-11-1994,Others,NoSeWa,Gravel,A,211432,89024,5564000
P06939,Anna Nagar,1812,14-04-2009,193,2,1,5,Normal Sale,No,21-04-1983,House,NoSewr ,Paved,RL,458499,111527,12391870
P01574,Adyar,1282,15-03-2012,183,2,2,4,Family,Yes,24-03-1979,House,NoSewr ,No Access,C,279170,103692,7976295
P06716,KK Nagar,2449,17-06-2009,149,4,2,6,AdjLand,No,23-06-1984,House,AllPub,Paved,RM,528053,289172,12572700
P04208,Chrompet,932,17-10-2010,95,1,1,3,AdjLand,Yes,20-10-1998,Others,ELO,No Access,RM,323434,147016,9801040
P02791,Velachery,1564,26-07-2011,82,2,1,4,Partial,Yes,29-07-1996,Commercial,NoSeWa,Paved,RM,581792,179013,14917750
P06898,KK Nagar,1566,25-04-2009,113,2,1,4,Normal Sale,Yes,26-04-2004,Others,AllPub,Paved,RH,331604,238340,10362620
P05217,Karapakkam,1266,9/4/2010,46,1,1,3,AdjLand,No,12/4/1996,House,NoSeWa,Gravel,C,247133,71539,6503500
P08692,T Nagar,1945,19-09-2007,174,2,1,5,Partial,No,22-09-1992,Others,ELO,No Access,RM,540714,124780,13864450
P02671,Karapakkam,1649,21-08-2011,93,2,2,4,Normal Sale,Yes,26-08-1990,Others,AllPub,Paved,C,413493,118141,8438625
P03761,Karapakkam,1081,14-01-2011,160,1,1,3,AbNormal,Yes,16-01-2003,House,NoSewr ,No Access,C,256014,52367,5818500
P08869,Velachery,1889,17-07-2007,163,3,2,5,AdjLand,Yes,29-07-1957,Commercial,NoSewr ,Paved,I,464166,123778,15472200
P08351,Chrompet,779,4/2/2008,134,1,1,2,Family,Yes,10/2/1981,House,NoSeWa,No Access,RM,212842,102480,7883050
P08601,Chrompet,984,26-10-2007,92,1,1,3,Normal Sale,Yes,28-10-1999,Commercial,AllPub,Paved,RL,395922,92382,13197400
P08109,KK Nagar,2495,23-04-2008,62,4,2,6,Partial,Yes,28-04-1991,Others,NoSewr ,Gravel,RL,436890,112746,14093240
P08691,Chrompet,973,19-09-2007,69,1,1,3,AdjLand,Yes,23-09-1989,Others,ELO,Paved,RL,305961,59218,9869710
P07914,Anna Nagar,1986,26-06-2008,21,2,1,5,AdjLand,No,7/7/1965,House,ELO,No Access,RH,424313,223943,11786460
P02158,Velachery,1829,27-11-2011,134,3,2,5,AbNormal,No,4/12/1982,Commercial,AllPub,No Access,C,390277,143102,13009230
P02372,Chrompet,780,16-10-2011,168,1,1,2,AbNormal,No,25-10-1975,House,NoSewr ,No Access,RL,181279,87514,6251000
P06146,Adyar,843,13-10-2009,36,1,1,3,Normal Sale,No,15-10-2000,Others,NoSeWa,Paved,C,225117,13643,6821735
P07395,Chrompet,913,26-11-2008,185,1,1,3,AdjLand,No,2/12/1986,House,ELO,No Access,RH,200553,93591,6685100
P06312,Karapakkam,779,15-09-2009,145,1,1,2,Family,No,24-09-1974,House,NoSeWa,No Access,C,125570,38637,3219750
P03256,T Nagar,1725,25-04-2011,10,1,1,4,AbNormal,Yes,2/5/1982,Others,ELO,Gravel,RM,534419,89070,14844980
P08300,KK Nagar,2374,23-02-2008,139,4,2,6,AbNormal,No,26-02-1994,House,NoSeWa,Gravel,RM,620324,99252,12406480
P07696,Chrompet,778,30-08-2008,187,1,1,2,AdjLand,No,5/9/1987,Commercial,NoSeWa,No Access,RH,272843,36379,9094750
P03109,Adyar,989,25-05-2011,117,1,1,3,AdjLand,Yes,31-05-1986,Others,NoSewr ,Gravel,C,307393,45205,9040975
P03056,Karapakkam,1624,4/6/2011,81,2,2,4,AbNormal,No,11/6/1982,Others,NoSewr ,No Access,RM,262313,209850,8743750
P07807,Velachery,1989,26-07-2008,133,3,2,5,AdjLand,No,9/8/1955,Others,NoSewr ,Gravel,RH,406131,109765,10976510
P01780,Karapakkam,1381,9/2/2012,48,2,2,4,AdjLand,No,17-02-1979,Commercial,NoSeWa,No Access,RH,333523,161708,10106750
P01798,Karapakkam,923,6/2/2012,129,1,1,3,AdjLand,Yes,8/2/2002,Others,ELO,No Access,RH,300833,125930,6996125
P02729,Chrompet,1034,10/8/2011,53,1,1,3,Normal Sale,No,12/8/2003,Others,NoSewr ,No Access,RL,228679,143983,8469580
P02335,Velachery,1794,22-10-2011,67,2,1,4,AdjLand,Yes,2/11/1966,Others,NoSewr ,No Access,RH,365339,162373,10148300
P01956,KK Nagar,2471,9/1/2012,37,4,2,6,Normal Sale,No,14-01-1990,Commercial,AllPub,Paved,RM,865802,481001,19240040
P05356,Chrompet,1085,11/3/2010,51,1,1,3,Normal Sale,Yes,20-03-1973,Others,ELO,Gravel,RL,333340,101012,10101200
P07724,KK Nagar,2070,20-08-2008,40,3,2,5,Partial,Yes,25-08-1991,House,NoSewr ,Gravel,RL,529755,94179,11772340
P07663,Chrompet,959,8/9/2008,117,1,1,3,AbNormal,Yes,11/9/1996,Commercial,NoSeWa,Gravel,RH,337295,199878,12492400
P02860,Karapakkam,1341,10/7/2011,152,2,2,4,Partial,No,12/7/2001,House,AllPub,Paved,RH,278109,164013,7131000
P05449,KK Nagar,1377,22-02-2010,194,2,1,4,Family,Yes,26-02-1994,Commercial,AllPub,Gravel,RM,446168,215888,14392520
P02768,Velachery,1862,2/8/2011,127,3,2,5,Normal Sale,Yes,4/8/2000,House,ELO,Gravel,RM,411326,241956,12097820
P09773,Velachery,1594,21-08-2005,64,2,1,4,AdjLand,Yes,2/9/1958,Others,AllPub,No Access,RL,304918,111803,10163940
P00952,Chrompet,1016,9/4/2013,6,1,1,3,Normal Sale,Yes,15-04-1989,Others,NoSeWa,Gravel,RM,291085,107809,10780920
P01816,KK Nagar,2321,3/2/2012,27,4,2,6,Family,Yes,8/2/1992,House,AllPub,Gravel,RL,612298,306149,12756200
P05684,Adyar,1242,12/1/2010,163,2,2,4,AbNormal,No,20-01-1977,House,ELO,Paved,I,273146,72303,8033695
P00600,Chrompet,707,6/12/2013,197,1,1,2,Family,Yes,16-12-1975,Others,NoSewr ,No Access,RM,263099,127563,7972690
P02376,Chrompet,707,16-10-2011,187,1,1,2,AdjLand,Yes,21-10-1991,House,AllPub,No Access,RH,230330,43187,7197800
P05500,Adyar,1120,13-02-2010,101,1,1,3,AbNormal,Yes,20-02-1984,House,NoSeWa,Gravel,RL,407148,41759,10439690
P08925,Adyar,774,16-06-2007,174,1,1,2,AbNormal,Yes,25-06-1971,Commercial,NoSewr ,Gravel,RL,413946,70962,11827040
P00386,Chrompet,1083,24-05-2014,74,1,1,3,Family,Yes,30-05-1991,House,NoSeWa,Gravel,RH,289448,72362,9045250
P08278,Chrompet,767,1/3/2008,172,1,1,2,Family,No,6/3/1988,Commercial,ELO,Paved,RL,315898,39487,9871800
P09785,Velachery,1725,27-07-2005,61,2,1,4,Family,Yes,31-07-1990,Others,ELO,No Access,RM,340840,208902,10994850
P03107,Karapakkam,1194,25-05-2011,110,1,1,3,Family,No,3/6/1973,Others,NoSeWa,Gravel,A,229932,64167,5347250
P08380,Adyar,1052,23-01-2008,124,1,1,3,AdjLand,Yes,30-01-1978,Commercial,NoSeWa,Paved,RM,530563,147379,14737850
P05446,Adyar,667,22-02-2010,71,1,1,2,Partial,Yes,24-02-2004,House,ELO,Paved,RH,278764,7336,7335890
P03880,Karapakkam,1369,23-12-2010,106,2,2,4,AdjLand,No,26-12-1996,Others,NoSeWa,No Access,RL,246524,143143,7952375
P06928,Anna Nagar,1952,16-04-2009,14,2,1,5,AdjLand,Yes,20-04-1994,Commercial,NoSewr ,Paved,RL,792155,135798,22633000
P08421,Chrompet,1228,8/1/2008,138,2,1,4,Partial,No,14-01-1983,Others,AllPub,No Access,RH,236379,42211,8442110
P08739,Chrompet,1236,5/9/2007,132,2,1,4,AbNormal,No,14-09-1971,House,NoSeWa,No Access,RL,221800,65718,8214800
P05682,Anna Nagar,1988,13-01-2010,49,2,1,5,Normal Sale,Yes,17-01-1993,House,NoSeWa,Gravel,RH,431558,236661,13921240
P03330,Adyar,1018,12/4/2011,22,1,1,3,AdjLand,No,19-04-1982,Others,NoSeWa,Paved,C,285773,22561,7520335
P04234,KK Nagar,2120,10/10/2010,103,3,2,5,AbNormal,No,16-10-1985,Others,NoSewr ,Gravel,RH,381239,123342,11212900
P03749,KK Nagar,1602,17-01-2011,29,2,1,4,Normal Sale,Yes,21-01-1994,House,AllPub,Paved,RH,424685,144779,9651940
P09815,Velachery,1916,18-05-2005,100,3,2,5,Normal Sale,No,20-05-1999,Commercial,NoSewr ,No Access,RM,594643,337500,16071420
P04500,Adyar,893,19-08-2010,176,1,1,3,Normal Sale,Yes,22-08-1997,House,NoSeWa,Gravel,C,284911,69303,7700295
P06807,Anna Nagar,1968,17-05-2009,190,2,1,5,AbNormal,Yes,24-05-1981,House,AllPub,Paved,RL,506056,253028,14057110
P04919,Karapakkam,1424,3/6/2010,139,2,2,4,AbNormal,No,14-06-1966,Commercial,NoSewr ,Gravel,RH,328080,196848,10936000
P09229,Chrompet,755,18-02-2007,56,1,1,2,AbNormal,No,22-02-1989,Others,AllPub,Gravel,RH,250597,129095,7593850
P07660,Velachery,1643,8/9/2008,8,2,1,4,Normal Sale,Yes,21-09-1957,Others,NoSeWa,No Access,I,337632,69258,8657220
P04815,Chrompet,749,26-06-2010,70,1,1,2,Family,No,5/7/1972,Commercial,NoSeWa,No Access,RM,281715,112686,9390500
P09417,T Nagar,1960,16-12-2006,53,2,1,5,AdjLand,No,18-12-1999,Others,NoSewr ,No Access,RL,518959,245064,14415540
P01399,Anna Nagar,1845,4/6/2012,57,2,1,5,Partial,Yes,10/6/1989,Others,NoSewr ,Paved,RL,374608,259344,14408010
P03674,KK Nagar,2092,3/2/2011,166,3,2,5,Partial,No,8/2/1992,Others,AllPub,Gravel,RM,457491,160740,12364620
P09628,Velachery,1644,3/6/2006,187,2,1,4,Normal Sale,Yes,11/6/1972,House,NoSeWa,Paved,RM,338033,137326,10563530
P00350,T Nagar,1932,13-06-2014,93,2,1,5,Partial,Yes,14-06-2009,Others,AllPub,No Access,RM,569795,230998,15399860
P02455,Velachery,1861,1/10/2011,107,3,2,5,AbNormal,No,3/10/2001,Commercial,NoSeWa,Paved,RL,521195,268495,15793800
P00239,Anna Nagar,1838,31-08-2014,148,2,1,5,Partial,Yes,9/9/1977,Others,ELO,Gravel,RM,568992,254549,14973480
P07969,Chrompet,1016,7/6/2008,52,1,1,3,AbNormal,Yes,17-06-1971,House,ELO,Paved,RH,201964,105021,8078550
P08065,Chrompet,734,5/5/2008,159,1,1,2,AbNormal,Yes,9/5/1995,Others,NoSeWa,Gravel,RM,240808,134853,9632330
P07387,KK Nagar,1304,29-11-2008,199,1,1,3,AbNormal,Yes,2/12/1998,House,NoSewr ,Paved,RH,322581,217960,8718400
P02588,Adyar,698,6/9/2011,46,1,1,2,Normal Sale,Yes,11/9/1990,Commercial,NoSewr ,No Access,I,357077,82402,9155815
P05644,KK Nagar,1476,19-01-2010,0,2,1,4,Partial,No,23-01-1994,Others,NoSewr ,Paved,RL,272191,145169,9073040
P01129,Chrompet,1219,7/12/2012,4,2,1,4,Normal Sale,No,12/12/1993,Commercial,AllPub,No Access,RH,314466,62893,12578650
P04561,Karapakkam,645,8/8/2010,23,1,1,2,Family,Yes,12/8/1993,House,AllPub,No Access,C,171466,108294,4512250
P03963,Karapakkam,1532,4/12/2010,80,2,2,4,Family,No,15-12-1966,Commercial,NoSeWa,No Access,I,426780,142260,9484000
P06809,KK Nagar,1640,17-05-2009,157,2,1,4,Partial,Yes,23-05-1984,House,NoSewr ,Gravel,RH,379178,204173,9722500
P06586,Velachery,1799,19-07-2009,169,2,1,4,AdjLand,Yes,22-07-1997,Others,ELO,Gravel,RH,411675,82335,11762140
P02327,Chrompet,991,24-10-2011,169,1,1,3,Family,No,26-10-2000,House,NoSeWa,Gravel,RH,253237,118705,7913650
P04189,KK Nagar,1890,20-10-2010,41,3,2,5,Normal Sale,Yes,25-10-1991,House,NoSewr ,Gravel,RM,373965,144761,12063380
P05822,Karapakkam,1159,16-12-2009,55,1,1,3,Normal Sale,No,27-12-1965,House,NoSewr ,Gravel,A,159044,38556,4819500
P01420,Chrompet,948,18-05-2012,78,1,1,3,AbNormal,Yes,20-05-2004,Commercial,NoSewr ,Gravel,RM,416124,208062,13870800
P01608,Anna Nagar,1761,10/3/2012,146,1,1,4,Normal Sale,Yes,19-03-1979,Commercial,NoSewr ,Gravel,RL,707787,166538,20817260
P04609,Karapakkam,1645,31-07-2010,103,2,2,4,AbNormal,Yes,12/8/1960,House,ELO,No Access,I,282695,124110,6895000
P04067,Karapakkam,934,14-11-2010,84,1,1,3,Normal Sale,Yes,23-11-1973,Commercial,NoSewr ,No Access,RM,324896,191115,9555750
P02868,Velachery,1612,9/7/2011,146,2,1,4,Family,No,15-07-1987,Commercial,NoSewr ,Gravel,A,434755,217378,12076530
P05851,Anna Nagar,1773,11/12/2009,169,1,1,4,AdjLand,Yes,20-12-1972,House,ELO,Paved,RH,485146,87077,12439640
P06782,Chrompet,1193,26-05-2009,118,1,1,3,AdjLand,No,5/6/1971,Others,ELO,Gravel,RL,257793,138812,9915110
P04900,Karapakkam,1350,8/6/2010,5,2,2,4,Normal Sale,Yes,14-06-1984,Others,ELO,Paved,C,261766,56598,7074750
P08674,T Nagar,1929,25-09-2007,180,2,1,5,AdjLand,No,27-09-1999,House,AllPub,Paved,RH,527232,184531,13180810
P06874,Anna Nagar,1959,1/5/2009,68,2,1,5,AdjLand,Yes,6/5/1991,House,NoSewr ,Gravel,RH,415982,114754,14344210
P03569,Adyar,626,27-02-2011,148,1,1,2,Family,No,7/3/1978,Other,AllPub,Gravel,I,196338,44334,6333495
P07708,KK Nagar,1758,28-08-2008,196,2,1,4,Family,No,5/9/1978,Others,NoSewr ,Paved,RM,376393,94098,10455360
P03148,Karapakkam,1677,17-05-2011,159,2,2,4,Family,Yes,24-05-1983,Commercial,ELO,No Access,A,473892,247248,10302000
P02064,Karapakkam,1538,17-12-2011,151,2,2,4,AdjLand,Yes,19-12-2003,Commercial,ELO,No Access,C,534639,141843,10911000
P01633,KK Nagar,2148,6/3/2012,160,3,2,5,AdjLand,No,12/3/1991,Commercial,NoSewr ,Paved,RH,753674,278532,16384220
P07606,Adyar,1098,23-09-2008,50,1,1,3,Partial,Yes,28-09-1991,House,AllPub,Gravel,RH,356971,38591,9647855
P08956,Chrompet,1146,4/6/2007,121,1,1,3,AdjLand,Yes,5/6/2000,Commercial,NoSeWa,No Access,RL,414662,165865,13822050
P09226,Anna Nagar,1796,20-02-2007,72,1,1,4,AdjLand,No,23-02-1993,House,NoSewr ,Paved,RL,510175,127544,12754380
P01256,Anna Nagar,1578,26-09-2012,97,1,1,4,AdjLand,Yes,2/10/1990,Commercial,NoSeWa,Gravel,RL,510319,255159,19627640
P09205,Chrompet,1207,25-02-2007,68,2,1,4,Normal Sale,No,1/3/1990,Commercial,NoSewr ,No Access,RH,326117,50172,12542950
P00854,Chrompet,1125,13-06-2013,131,1,1,3,Normal Sale,No,22-06-1979,House,ELO,Gravel,RM,252869,93655,9365500
P09363,Chrompet,737,5/1/2007,79,1,1,2,Family,No,13-01-1976,Commercial,ELO,No Access,RM,263369,150497,9406050
P06419,Karapakkam,1483,23-08-2009,65,2,2,4,Partial,Yes,1/9/1975,House,NoSewr ,Paved,C,324240,114835,6755000
P02890,KK Nagar,1423,5/7/2011,146,2,1,4,AbNormal,Yes,8/7/1998,Commercial,AllPub,Paved,RM,688563,200831,14345060
P08786,T Nagar,1812,19-08-2007,94,2,1,5,AbNormal,Yes,21-08-1998,Others,NoSeWa,No Access,RM,456241,132457,14717440
P03583,Karapakkam,1028,22-02-2011,57,1,1,3,AbNormal,Yes,1/3/1981,Commercial,NoSeWa,Paved,C,404520,107322,8255500
P07088,Velachery,1951,1/3/2009,149,3,2,5,AdjLand,No,12/3/1966,House,NoSewr ,Paved,RL,307562,184537,10252060
P09456,Adyar,1215,29-11-2006,12,2,2,4,Family,Yes,5/12/1981,House,NoSeWa,Gravel,RL,407663,75096,10727975
P06201,Karapakkam,1275,6/10/2009,149,1,1,3,AdjLand,No,17-10-1966,Commercial,NoSewr ,Paved,A,364511,170105,8100250
P03853,Adyar,971,29-12-2010,161,1,1,3,Partial,Yes,7/1/1974,House,NoSeWa,Paved,A,201160,88008,6286255
P02834,KK Nagar,1323,17-07-2011,87,1,1,3,Family,Yes,22-07-1990,House,NoSeWa,Gravel,RH,395092,149257,8779820
P01427,Anna Nagar,1527,12/5/2012,135,1,1,4,Partial,No,17-05-1995,House,AllPub,Paved,RH,269526,124397,10366390
P01650,Anna Nagar,1978,3/3/2012,14,2,1,5,Normal Sale,Yes,9/3/1990,Others,AllPub,Paved,RL,385427,169588,15417080
P08713,Chrompet,1041,12/9/2007,188,1,1,3,AdjLand,Yes,13-09-2002,Commercial,ELO,Gravel,RH,445881,108092,13511550
P06002,Karapakkam,1062,12/11/2009,116,1,1,3,Family,No,19-11-1980,Commercial,AllPub,Gravel,I,289138,166473,8761750
P02127,KK Nagar,1407,6/12/2011,143,2,1,4,AdjLand,Yes,8/12/2002,House,NoSewr ,Paved,RH,472589,207939,9451780
P02848,Anna Nagar,1905,14-07-2011,130,2,1,5,AbNormal,Yes,25-07-1967,Commercial,ELO,Gravel,RH,713977,398987,20999330
P02279,Karapakkam,1226,31-10-2011,168,1,1,3,AbNormal,No,2/11/2001,House,NoSewr ,Paved,A,183618,127513,5100500
P05509,Karapakkam,1198,11/2/2010,101,1,1,3,Family,Yes,21-02-1972,House,AllPub,No Access,I,248317,96904,6056500
P02856,Adyar,1249,11/7/2011,179,2,2,4,Family,No,12/7/2006,Others,NoSewr ,Paved,I,317325,65332,9333075
P02541,KK Nagar,1310,14-09-2011,46,1,1,3,Family,No,18-09-1994,Commercial,NoSewr ,Paved,RM,407594,197621,12351340
P03586,KK Nagar,2234,22-02-2011,46,4,2,6,Normal Sale,Yes,23-02-2005,Others,AllPub,Gravel,RM,696797,232266,14516600
P06203,Adyar,1032,6/10/2009,192,1,1,3,AdjLand,No,9/10/1999,Commercial,NoSeWa,Gravel,A,415808,157333,11238050
P02336,T Nagar,1666,22-10-2011,119,1,1,4,AdjLand,No,1/11/1970,House,NoSewr ,Paved,RH,312684,134007,11167270
P03758,Chrompet,1212,15-01-2011,106,2,1,4,Family,Yes,18-01-1998,House,AllPub,Paved,RH,277616,67011,9572950
P01686,Adyar,897,26-02-2012,135,1,1,3,Family,No,4/3/1985,Commercial,ELO,Gravel,I,319416,10647,10647205
P03816,Karapakkam,919,6/1/2011,188,1,1,3,AdjLand,Yes,9/1/1997,House,NoSewr ,Gravel,RH,361330,172810,7855000
P08468,T Nagar,1842,22-12-2007,11,2,1,5,Normal Sale,No,30-12-1972,Commercial,AllPub,Gravel,RM,598158,149540,21362800
P09352,Velachery,1895,7/1/2007,197,3,2,5,Normal Sale,Yes,13-01-1982,Commercial,ELO,Paved,RL,612998,182243,16567500
P01978,KK Nagar,1305,4/1/2012,61,1,1,3,Family,No,7/1/1999,House,AllPub,Paved,RM,387739,193870,8812260
P05672,KK Nagar,1373,15-01-2010,176,2,1,4,Family,Yes,22-01-1983,Commercial,NoSewr ,Paved,RH,398155,211520,12442340
P07535,T Nagar,1860,11/10/2008,183,2,1,5,AbNormal,No,22-10-1967,Others,NoSewr ,No Access,RL,450979,167507,12885120
P02918,Velachery,1808,29-06-2011,6,3,2,5,Partial,No,11/7/1960,House,AllPub,No Access,RM,292740,137222,9148120
P00957,Chrompet,741,7/4/2013,156,1,1,2,Family,Yes,14-04-1985,Others,ELO,Paved,RL,222734,71593,7954770
P06981,KK Nagar,1634,1/4/2009,200,2,1,4,AbNormal,No,5/4/1992,House,NoSeWa,Paved,RM,447881,184994,9736540
P07159,Chrompet,777,5/2/2009,27,1,1,2,AdjLand,Yes,11/2/1987,House,AllPub,Gravel,RH,274250,119984,8570300
P07323,Adyar,835,20-12-2008,17,1,1,3,Partial,Yes,29-12-1973,Commercial,AllPub,Gravel,C,399974,136833,10525625
P09723,Velachery,1950,21-11-2005,156,3,2,5,Partial,No,22-11-2000,House,ELO,Paved,I,278341,152639,8978750
P05962,Chrompet,833,20-11-2009,164,1,1,3,Normal Sale,No,27-11-1980,House,ELO,Gravel,RM,273542,124337,8289150
P07016,KK Nagar,1778,23-03-2009,91,3,2,5,Family,Yes,25-03-2002,House,NoSeWa,Gravel,RL,502989,279439,11177540
P00420,T Nagar,1541,30-04-2014,184,1,1,4,Family,Yes,1/5/2009,House,AllPub,Gravel,RM,355029,136550,13654950
P02902,Karapakkam,1615,2/7/2011,30,2,2,4,Normal Sale,Yes,8/7/1985,Others,NoSeWa,Paved,I,326292,145973,8586625
P08234,Anna Nagar,1683,14-03-2008,60,1,1,4,AbNormal,No,25-03-1967,House,AllPub,Paved,RM,302769,133218,12110770
P05039,KK Nagar,1901,12/5/2010,16,3,2,5,AbNormal,No,17-05-1991,House,NoSewr ,Gravel,RM,554759,244094,11095180
P08308,Velachery,1629,19-02-2008,164,2,1,4,Normal Sale,No,28-02-1972,Commercial,NoSeWa,Paved,RH,410580,198668,13244520
P06951,Adyar,1030,10/4/2009,135,1,1,3,AbNormal,Yes,14-04-1993,Commercial,NoSewr ,Gravel,C,478475,37774,12591440
P09400,Anna Nagar,1733,22-12-2006,144,1,1,4,Partial,Yes,31-12-1969,House,AllPub,Gravel,RM,447305,135547,13554690
P08333,Adyar,765,10/2/2008,71,1,1,2,AbNormal,No,17-02-1980,Others,NoSewr ,Paved,I,205617,66328,6632820
P02694,Karapakkam,920,15-08-2011,126,1,1,3,Partial,Yes,18-08-1999,Commercial,NoSeWa,No Access,A,266480,53296,6662000
P02605,Karapakkam,1035,3/9/2011,162,1,1,3,AbNormal,No,4/9/2004,Commercial,NoSewr ,No Access,A,317964,152358,6624250
P08765,Anna Nagar,1994,29-08-2007,123,2,1,5,Partial,Yes,4/9/1983,Commercial,AllPub,Gravel,RH,597368,398245,22124730
P04505,Karapakkam,1158,18-08-2010,11,1,1,3,Family,Yes,27-08-1975,Others,NoSewr ,No Access,C,265995,57825,5782500
P01970,KK Nagar,2019,7/1/2012,173,3,2,5,Partial,No,12/1/1990,Others,AllPub,Gravel,RL,447276,126155,11468620
P02806,Karapakkam,1488,22-07-2011,77,2,2,4,Normal Sale,No,1/8/1970,Others,AllPub,No Access,RM,386798,139906,8229750
P00137,Ann Nagar,1704,14-11-2014,133,1,1,4,Partial,Yes,17-11-2003,House,NoSewr ,No Access,RH,284352,102367,11374070
P04862,Karapakkam,1139,16-06-2010,131,1,1,3,AdjLand,Yes,26-06-1969,Others,NoSewr ,Paved,A,205951,54516,6057375
P01773,Adyar,1138,10/2/2012,143,1,1,3,AbNormal,Yes,14-02-1995,Commercial,ELO,No Access,RH,441717,187395,13385355
P08994,Chrompet,970,20-05-2007,120,1,1,3,Family,No,27-05-1976,Commercial,NoSeWa,Paved,RL,329175,34053,11350850
P08077,Anna Nagar,1781,3/5/2008,153,1,1,4,AbNormal,Yes,10/5/1983,Others,NoSeWa,Gravel,RH,390560,139486,13948580
P05979,Karapakkam,573,16-11-2009,23,1,1,2,Family,Yes,23-11-1980,Others,NoSeWa,Paved,RH,232605,63966,5815125
P04744,Velachery,1583,5/7/2010,47,2,1,4,Normal Sale,No,10/7/1990,Others,NoSeWa,No Access,RM,370829,117104,9758650
P02888,Chrompet,1261,5/7/2011,84,2,1,4,Family,Yes,6/7/2007,House,NoSewr ,Paved,RL,344467,146138,10438400
P04600,Chrompet,1138,3/8/2010,154,1,1,3,AdjLand,Yes,8/8/1990,Others,NoSewr ,Gravel,RH,261207,52241,10448260
P07046,T Nagar,1704,11/3/2009,137,1,1,4,Normal Sale,No,14-03-1999,Commercial,AllPub,Paved,RM,564278,282139,20152800
P08815,Adyar,830,9/8/2007,137,1,1,3,Normal Sale,No,17-08-1974,House,NoSeWa,Paved,RH,258023,6974,6973595
P07091,T Nagar,1913,28-02-2009,113,2,1,5,Partial,Yes,11/3/1967,Commercial,AllPub,Paved,RH,703912,269143,20703290
P03252,Karapakkam,1671,25-04-2011,15,2,2,4,Partial,No,2/5/1983,House,AllPub,No Access,I,191685,153348,6389500
P05260,KK Nagar,1586,31-03-2010,72,2,1,4,AbNormal,Yes,1/4/2004,Others,AllPub,Paved,RH,394214,259351,10374040
P00311,Chrompet,1149,9/7/2014,3,1,1,3,Partial,No,15-07-1988,Commercial,NoSeWa,Paved,RH,324726,108242,12026900
P08673,Adyar,988,25-09-2007,137,1,1,3,AbNormal,Yes,29-09-1988,House,ELO,No Access,C,206448,103224,6881585
P03734,Karapakkam,1142,21-01-2011,164,1,1,3,Family,Yes,1/2/1968,Others,ELO,Paved,RL,327327,171457,7793500
P00599,Chrompet,1014,6/12/2013,112,1,1,3,AdjLand,No,8/12/2004,Commercial,NoSewr ,No Access,RH,344501,68900,11483350
P09611,Velachery,1770,11/7/2006,37,2,1,4,AdjLand,Yes,17-07-1981,House,ELO,Paved,RM,385609,215488,11341450
P04981,Karapakkam,643,23-05-2010,40,1,1,2,AdjLand,No,2/6/1971,Others,AllPub,Gravel,I,164336,131469,5477875
P02440,Karapakkam,1527,3/10/2011,8,2,2,4,Family,No,7/10/1994,House,NoSeWa,Paved,RH,365944,112024,7468250
P07367,T Nagar,1597,7/12/2008,170,1,1,4,Family,Yes,11/12/1992,Others,ELO,No Access,RL,442896,126542,12654180
P08338,Chrompet,894,8/2/2008,1,1,1,3,AbNormal,Yes,12/2/1991,House,ELO,No Access,RM,257429,42905,8580950
